#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
####Muslim to Ormazdic stuff;;;;;;;;;;;;;x
###Hajj;;;;;;;;;;;;;x
go_on_hajj;Go on pilgrimage to Martek;Partir en pèlerinage à La Mecque;Geht auf Hadsch nach Mekka ;;Ir al Hajj a La Meca;;;;;;;;;x
EVTDESC88000;Word is spreading that a militant Ormazdic Prophet, Al-Tahir, has founded a religious order known as the 'Hashishin' somewhere in western Araby. Using trickery and guile, this mysterious cult of trained killers has seized control of the mountain fortress of Glek and converted it into their headquarters. Already a string of violent murders can be traced back to Al-Tahir's devoted and fearless disciples...;Une rumeur court voulant qu'un missionnaire [Root.Religion.GetName], Hassan-i Sabbah, aurait créé un ordre religieux connu sous le nom de 'Hashishin', quelque part en Perse occidentale. À force de ruse et de fourberie, ce culte mystérieux d'assassins fort entraînés a ré;Es spricht sich herum, dass ein [Root.Religion.GetName] Missionar, Hassan-i Sabbah, einen religiösen Orden, 'Hashishin' genannt, irgendwo in West-Persien, gegründet hat. Dieser mysteriöse Kult ausgebildeter Mörder hat, mit Hilfe von Betrügereien und Tücke, die Kon;;Se comenta que un misionero [Root.Religion.GetName], Hassan-i Sabbah, ha fundado una orden religiosa conocida como los 'Hassasin' en algún lugar al oeste de Persia. Utilizando la astucia y el engaño, este misterioso culto de entrenados asesinos ha tomado el control de la fortaleza de Alamut y la ha convertido en su cuartel general. Ya puede apreciarse el reguero de crímenes violentos de los devotos e intrépidos discípulos de Hassan...;;;;;;;;;x
EVTNAME88000;Birth of the Hashishin;Naissance des Assassins;Die Geburt der Assassinen;;El nacimiento de los Asesinos;;;;;;;;;x
EVTOPTA88000;These upstart acrobats are harmless...;Les fumeurs de haschisch sont inoffensifs…;Diese Haschischraucher sind harmlos...;;Estos fumadores de hachís son inofensivos...;;;;;;;;;x
EVTDESC88001;The Hashishin, the elusive Order of Assassins, have expanded their influence into Medes. A branch of their sect has established itself in the mountain fortress of Alq, from where they control the surrounding countryside. All across Araby, the Assassins are now hunting those they see as obstacles to Ormazd's will...;Les Hashishin, l'insaisissable ordre des assassins, ont étendu leur influence jusqu'en Syrie. Une branche de leur secte s'est établie dans la forteresse montagneuse de Masyâf, d'où elle contrôle la campagne environnante. À présent, les Assassins traquen;Die Hashishin, der trügerische Orden der Assassinen, haben ihren Einfluss in Syrien ausgeweitet. Ein Zweig ihrer Sekte ist in der Bergfestung von Masyaf gegründet worden, von wo aus sie die umliegende Landschaft kontrollieren. Über das gesamte Heilige L;;Los Hassasin, la esquiva orden de asesinos, han expandido su influencia hasta Siria. Una rama de su secta se ha establecido en la fortaleza de Masyaf, desde donde controlan las tierras adyacentes. Por toda la Tierra Santa, los Asesinos cazan a aquellos que ven como un obstáculo para sus oscuros planes...;;;;;;;;;x
EVTNAME88001;The Assassins Spread to Medes;Les Assassins étendent leur mainmise jusqu'en Syrie.;Die Assassinen breiten sich nach Syrien aus;;Los Asesinos se extienden a Siria;;;;;;;;;x
EVTOPTA88001;Perhaps these Hashishin should be taken seriously...;Peut-être que ces Assassins devraient être pris au sérieux, finalement.;Vielleicht sollte man diese Haschaschin ernst nehmen...;;Quizás estos Hassasin debieran ser tomados en serio...;;;;;;;;;x
EVTDESC88002;With the fall of their last fortress, the Hashishin - the notorious Assassin Order - has been scattered to the winds. The few remaining members of the order have gone into hiding, biding their time in the vain hope that they will one day be able to resume their work.;Avec la chute de leur dernière forteresse, les Hashishin - le sinistre ordre des Assassins - ont été disséminés aux quatre vents. Les quelques membres restants ont pris la fuite et se cachent, dans l'espoir de pouvoir un jour reprendre leur mission.;Mit dem Fall der letzten Festung sind die Hashishin - der berüchtigte Assassinen-Ordenr – in alle Winde zerstreut. Die wenigen verbliebenen Mitglieder des Ordens haben sich versteckt und warten mit vergeblicher Hoffnung, dass sie eines Tages wieder in d;;Con la caída de la última de sus fortalezas, los Hassasin -la famosa orden de asesinos- ha sido dispersada. Los pocos miembros restantes de la orden se han ocultado y albergan la vana esperanza de poder retomar su trabajo algún día.;;;;;;;;;x
EVTNAME88002;The Assassins Scatter!;L'ordre des Assassins n'est plus !;Die Assassinen werden auseinandergejagt!;;¡Los Asesinos se dispersan!;;;;;;;;;x
EVTOPTA88002;Their demise was inevitable.;Leur chute était prévisible.;Ihr Untergang war unvermeidlich.;;Su desaparición era inevitable.;;;;;;;;;x
EVTDESC88003;The Hashishin have returned! Somehow, throughout the years, their surviving members have managed to rebuild a measure of their order's former strength. Striking from the shadows, they have retaken one of their old fortresses and now their trained killers are once again hounding those who would act against their interests...;Les Hashishin sont de retour ! Au fil des années, les membres survivants ont réussi à ressusciter, dans une certaine mesure, la puissance passée de leur ordre. Agissant dans l'ombre, ils ont repris l'une de leurs anciennes forteresses et leurs tueurs ex;Die Hashishin sind zurückgekehrt! Irgendwie, im Laufe der Jahre, haben ihre überlebenden Mitglieder es geschafft, ihre alte Stärke wieder aufzubauen. Mit ihren Angriffen wie aus dem Schatten, haben sie eine ihrer alten Bergfestungen zurückerobert und nu;;¡Los Hassasin han vuelto! De algún modo, con el paso de los años, los miembros supervivientes han logrado recuperar el antiguo poder de su orden. Golpeando desde las sombras, han retomado una de sus antiguas fortalezas de montaña y ahora sus expertos asesinos vuelven a acosar a quienes podrían oponerse a sus intereses...;;;;;;;;;x
EVTNAME88003;The Assassins Resurface!;Les Assassins sont de retour !;Die Assassinen tauchen wieder auf!;;¡Los Asesinos reaparecen!;;;;;;;;;x
EVTOPTA88003;Surely they wouldn't dare strike at me.;Ils n'oseront jamais s'en prendre à moi !;Sicherlich würden sie es nicht wagen, mich anzugreifen.;;Seguro que no les importaría acabar conmigo.;;;;;;;;;x
EVTDESC88004;The Hashishin are no more. As their fortresses and mountain hideouts burn, the last members of the once feared Assassin Order are hunted like animals and cut down without mercy or compassion when found. Their legacy now survives only in the legends and stories spawned from their exploits.;Les Hashishin ne sont plus. Leur cachette et leur forteresses ont brûlé, les derniers membres de l'ordre autrefois craint des Assassins sont traqués comme des bêtes et abattus sans pitié si retrouvés. Leur héritage ne survit qu'au travers des légendes e;Die Hashishin gibt es nicht mehr. Während ihre Festungen und Verstecke in den Bergen brennen, werden die letzten Mitglieder der einst gefürchteten Assassinen wie Tiere gejagt, denen weder Gnade noch Barmherzigkeit geschenkt wird, wenn sie gefunden werde;;Se acabaron los Hassasin. Mientras arde su escondite en las montañas, los últimos miembros de la otrora temida orden de asesinos son cazados como animales, sin piedad ni compasión. Su legado ya solo perdura en las leyendas e historias creadas por sus proezas.;;;;;;;;;x
EVTNAME88004;The Assassins are Destroyed!;L'ordre des Assassins a été désintégré !;Die Assassinen sind vernichtet!;;¡Los Asesinos son destruidos!;;;;;;;;;x
EVTOPTA88004;Good riddance!;Bon débarras !;Die wären wir los!;;¡Ya era hora!;;;;;;;;;x
EVTDESC88007;The word is spreading like wildfire across the lands of Araby! Members of the Hashishin have killed the great warlord [From.GetTitledName]. They stabbed him at his camp in full view of his men, and though the assassins outlived the [From.GetTitle] by only a few seconds, their mission was accomplished. His men swear vengeance against the Assassin Order!;Un incendie ravageant les terres d'Orient est en train de se propager ! Les membres de l'ordre des Hashishin ont tué le grand seigneur de guerre [From.GetTitledName]. Ils l'ont poignardé dans son campement devant tous ses hommes et même si les meurtrier;Die Nachricht breitet sich wie ein Lauffeuer über die Länder des Ostens aus! Die Mitglieder der Hashishin haben den großen Kriegsherrn [From.GetTitledName] getötet. Er wurde in seinem Lager vor den Augen seiner Männer erstochen und obwohl die Attentäter;;¡La noticia se extiende como la pólvora por todo Oriente! Miembros de los Hassasin han matado al gran señor de la guerra [From.GetTitledName]. Le apuñalaron en su campamento ante sus propios hombres y, aunque los asesinos sobrevivieron al [From.GetTitle] solo unos segundos, cumplieron su cometido. ¡Sus hombres han jurado venganza contra los Asesinos!;;;;;;;;;x
EVTNAME88007;The [From.GetTitle] is Dead!;Le [From.GetTitle] est mort !;[From.GetTitle] ist tot!;;¡El [From.GetTitle] ha muerto!;;;;;;;;;x
EVTOPTA88007;By the Prophets!;Par le Prophète !;Beim allmächtigen Propheten!;;¡Por el Profeta!;;;;;;;;;x
EVTDESC88009;Not even the dreaded Hashishin have been able to give pause to the Forces of Chaos in their bid to conquer the world. Several of their members have been killed in a failed attempt on the life of [From.GetTitledName]. He and his men now swear revenge against the hated Order of Assassins.;Les redoutables Hashishin sont parvenus à stopper les Mongols dans leur processus de conquête. Plusieurs de leurs membres ont été tués alors qu'ils attentaient à la vie de [From.GetTitledName]. Lui et ses hommes ont juré de se venger de l'Ordre des Assa;Nicht einmal die gefürchteten Hashishin konnten die Mongolen, die auf ihrem Weg sind, die Welt zu erobern, aufhalten. Mehrere ihrer Mitglieder sind in einem gescheiterten Anschlag auf das Leben von [From.GetTitledName] getötet worden. Er und seine Männe;;Ni siquiera los terroríficos Hassasin son capaces de detener a los mongoles en su apuesta por conquistar el mundo. Varios de sus miembros han sido asesinados en un intento fallido de atentar contra la vida del [From.GetTitledName]. Sus hombres y él han jurado venganza contra la odiada orden de asesinos.;;;;;;;;;x
EVTNAME88009;The [From.GetTitle] Foils Assassins!;Le [From.GetTitle] a contrecarré le plan des Assassins !;[From.GetTitle] macht die Assassinen zunichte!;;¡El [From.GetTitle] frustra a los Asesinos!;;;;;;;;;x
EVTOPTA88009;By the Prophets!;Par le Prophète !;Beim allmächtigen Propheten!;;¡Por el Profeta!;;;;;;;;;x
EVTDESC88010;You wake suddenly in cold sweat with a strong sensation that something is amiss. The flickering candlelight in your tent reveals a plate of hot biscuits and a note pinned by a poisoned dagger next to your bed. It reads: "Mend your decadent ways before it is too late, [Root.GetFirstName]. The Hashishin are watching.;Vous vous réveillez dans un sursaut, pris d'une sueur froide et avec la sensation que quelque chose ne tourne pas rond. La lueur vacillante de la bougie dans votre tente éclaire une assiette de biscuits tout juste sortis du four, ainsi qu'une note épinglé;Ihr wacht plötzlich schweißgebadet mit einem starken Gefühl auf, dass etwas nicht stimmt. Das flackernde Kerzenlicht im Zelt beleuchtet einen Teller mit Keksen und eine Notiz, die mit einem vergifteten Dolch an das Bett geheftet wurde. Sie lautet: 'Korrig;;Te despiertas con sudores fríos y la fuerte sensación de que algo ocurre. La trémula vela de tu tienda deja ver un plato de bollos calientes y una nota clavada en una daga envenenada junto a tu cama, que dice: 'Endereza tu decadente camino antes de que sea demasiado tarde, [Root.GetFirstName]. Los Hasassin te vigilan.';;;;;;;;;x
EVTOPTA88010;Perhaps the time for change has come...;L'heure du changement a peut-être sonné…;Vielleicht ist jetzt eine gute Zeit für Veränderungen...;;Puede que haya llegado la hora de cambiar...;;;;;;;;;x
EVTDESC88011;Master, terrible news! Your faithful servant, [From.GetTitledName], has been found dead in [From.GetHerHis] home, no doubt at the hands of the vile Hashishin. Carved by knife into [From.GetHerHis] chest were the words: "[Root.GetFirstName] - You were warned.;Maître, j'ai de terribles nouvelles ! Votre fidèle serviteur, [From.GetTitledName], a été retrouvé mort chez lui. Il ne fait aucun doute qu'il s'agit là de l'œuvre des odieux Hashishin. Des mots ont été gravés au couteau sur sa poitrine : '[Root.GetFirstName]';Meister, schreckliche Nachrichten! Euer treuer Diener, [From.GetTitledName], wurde in [From.GetHerHis] Heim tot aufgefunden. Ohne Zweifel sind das die gemeinen Hashishin gewesen. In [From.GetHerHis] Brust waren die folgenden Worte eingeritzt: '[Root.GetFirstName]';;¡Amo, terribles noticias! Tu fiel sirviente, [From.GetTitledName], ha sido hallado muerto en su casa, no hay duda de que ha sido a manos de los Hasassin. Escrito a cuchillo en su pecho podía leerse: '[Root.GetFirstName], te avisamos.';;;;;;;;;x
EVTOPTA88011;How dare they?!;Comment ont-ils osé ?!;Wie können sie es nur wagen?!;;¡¿Cómo se atreven?!;;;;;;;;;x
